date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-31,"Ocala, FL",Ocala Digest,ocaladigest.com,catering,Odessa Coffee Co,https://www.instagram.com/odessacoffeeco/,odessacoffeeco,https://www.odessacoffeeco.com/,your website,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi Odessa Coffee Co! I found you through your website and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Odessa Coffee Co looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-31,"Ocala, FL",Ocala Digest,ocaladigest.com,catering,Dunkin',https://www.instagram.com/dunkin/,dunkin,https://locations.dunkindonuts.com/en/fl/ocala/3015-southeast-maricamp-rd/352974/?y_source=1_MTIxMTQ4MTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi Dunkin'! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Dunkin' looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-31,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Action Physical Therapy & Chiropractic,https://www.instagram.com/actionphysicaltherapyfl/,actionphysicaltherapyfl,https://www.actionphysical.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Action Physical Therapy & Chiropractic! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Action Physical Therapy & Chiropractic looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: wellness | market affinity: exact city address or core ZIP
2026-07-31,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Ocala Psychology,https://www.instagram.com/ocalapsychology/,ocalapsychology,https://ocalapsychology.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Ocala Psychology! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Ocala Psychology looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: women | market affinity: exact city address or core ZIP
2026-07-31,"Ocala, FL",Ocala Digest,ocaladigest.com,premium fitness,X-Form Fitness,https://www.instagram.com/xformllc/,xformllc,https://www.x-formfitness.com/,your website,marketing,high-intent local wellness and family buyers,fitness concept,fitness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi X-Form Fitness! I found you through your website and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one fitness studio as our exclusive partner, meaning we won’t work with a competing fitness studio. X-Form Fitness looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | Instagram bio/display category match: fitness | market affinity: exact city address or core ZIP
2026-07-31,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,Wax Code Esthetics,https://www.instagram.com/waxcode__/,waxcode__,https://www.waxcodeesthetics.com/,your Instagram profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi Wax Code Esthetics! I found you through your Instagram profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Wax Code Esthetics looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: hair | market affinity: exact city address or core ZIP
2026-07-31,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,GayLynn.net Counseling,https://www.instagram.com/gay.lynnhealing/,gay.lynnhealing,https://gaylynn.net/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi GayLynn.net Counseling! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. GayLynn.net Counseling looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: wellness | market affinity: exact city address or core ZIP
2026-07-31,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Beachside Recovery Interventions Consulting,https://www.instagram.com/beachsidebehavioral/,beachsidebehavioral,https://www.bricthestigma.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Beachside Recovery Interventions Consulting! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Beachside Recovery Interventions Consulting looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-07-31,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,From The Heart Counseling Services,https://www.instagram.com/fromtheheartcounselingservices/,fromtheheartcounselingservices,https://www.fromtheheartcounselingservices.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi From The Heart Counseling Services! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. From The Heart Counseling Services looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: spa | market affinity: exact city address or core ZIP
2026-07-31,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Restoration Counseling Center,https://www.instagram.com/my_restoration_counseling/,my_restoration_counseling,https://myrestorationcounselingcenter.com,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Restoration Counseling Center! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Restoration Counseling Center looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
