date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-23,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,catering,BENTO Gainesville Newberry,https://www.instagram.com/eatatbento/,eatatbento,https://eatatbento.com/locations/gainesville-newberry/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi BENTO Gainesville Newberry! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. BENTO Gainesville Newberry looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP
2026-07-23,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,catering,McAlister's Deli,https://www.instagram.com/mcalistersdeli/,mcalistersdeli,https://locations.mcalistersdeli.com/fl/gainesville/618-northwest-60th-street/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi McAlister's Deli! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. McAlister's Deli looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP
2026-07-23,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,catering,Le Macaron French Pastries,https://www.instagram.com/lemacarongainesville/,lemacarongainesville,https://lemacaron-us.com/locations/gainesville/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi Le Macaron French Pastries! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Le Macaron French Pastries looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP
2026-07-23,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,women's wellness,Advanced TRT Clinic,https://www.instagram.com/advanced_trtclinic/,advanced_trtclinic,https://advancedtrtclinic.com/locations/gainesville-fl/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Advanced TRT Clinic! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Advanced TRT Clinic looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-07-23,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,med spas,Laser & Skin Care Center of Gainesville,https://www.instagram.com/laserandskincarecentergville/,laserandskincarecentergville,https://laserandskincarecenterofgainesville.com/,your Google profile,the office,high-intent local wellness and family buyers,med spa concept,go-to med spa,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Laser & Skin Care Center of Gainesville! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one med spa as our exclusive partner, meaning we won’t work with a competing med spa. Laser & Skin Care Center of Gainesville looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: med spa | market affinity: exact city address or core ZIP
2026-07-23,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,aesthetics,ShearGlam Beauty Bar,https://www.instagram.com/shearglambytoya/,shearglambytoya,https://shearglam-beauty-bar.chrone.work/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Gainesville high-intent local wellness and family buyers","Hi ShearGlam Beauty Bar! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. ShearGlam Beauty Bar looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: salon | market affinity: exact city address or core ZIP
2026-07-23,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,aesthetics,PUDDLES Restoration,https://www.instagram.com/puddlesrestoration/,puddlesrestoration,https://puddlesrestoration.com/,your website,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Gainesville high-intent local wellness and family buyers","Hi PUDDLES Restoration! I found you through your website and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. PUDDLES Restoration looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: website_schema | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-23,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,catering,Oak,https://www.instagram.com/oakgainesville/,oakgainesville,https://www.oakgainesville.com/,your website,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi Oak! I found you through your website and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Oak looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-23,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,catering,Raise Your Glass,https://www.instagram.com/rygwinebar/,rygwinebar,https://rygwinebar.com/,your website,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi Raise Your Glass! I found you through your website and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Raise Your Glass looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-23,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,private schools,X-Golf America,https://www.instagram.com/xgolfgainesville/,xgolfgainesville,https://playxgolf.com/locations/gainesville/,your website,admissions,families and parents,private school reputation,school choice,"3,000+ Gainesville families and parents","Hi X-Golf America! I found you through your website and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. X-Golf America looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: website_schema | Instagram bio/display category match: private school | market affinity: exact city address or core ZIP
