date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-23,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Marijuana Doctor Ocala,https://www.instagram.com/marijuanadocfl/,marijuanadocfl,https://marijuanadoctor.com/locations/marijuana-doctor-ocala/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Marijuana Doctor Ocala! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Marijuana Doctor Ocala looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-07-23,"Ocala, FL",Ocala Digest,ocaladigest.com,cosmetic dentistry,Florida Department of Health in Marion County,https://www.instagram.com/florida.health/,florida.health,https://marion.floridahealth.gov/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Florida Department of Health in Marion County! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Florida Department of Health in Marion County looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | Instagram bio/display category match: dentist | market affinity: exact city address or core ZIP
2026-07-23,"Ocala, FL",Ocala Digest,ocaladigest.com,home care,Griswold Home Care for Ocala & The Villages,https://www.instagram.com/griswoldhomecare/,griswoldhomecare,https://www.griswoldcare.com/ocala-villages/,your Google profile,marketing,"adult children, families, and local caregivers",home care work,trusted home care resource,"3,000+ Ocala adult children, families, and local caregivers","Hi Griswold Home Care for Ocala & The Villages! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one home care provider as our exclusive partner, meaning we won’t work with a competing home care agency. Griswold Home Care for Ocala & The Villages looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: home care | market affinity: exact city address or core ZIP
2026-07-23,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,Vivid Beauty Studio,https://www.instagram.com/vivid.beauty.studio/,vivid.beauty.studio,https://vividbeautystudio.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi Vivid Beauty Studio! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Vivid Beauty Studio looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-23,"Ocala, FL",Ocala Digest,ocaladigest.com,cosmetic dentistry,Gold Dental,https://www.instagram.com/gold.dental__macclenny/,gold.dental__macclenny,https://gold-dental.com/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Gold Dental! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Gold Dental looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | Instagram bio/display category match: dentist | market affinity: exact city address or core ZIP
2026-07-23,"Ocala, FL",Ocala Digest,ocaladigest.com,pet care,Wag Swag Mobile Grooming,https://www.instagram.com/wagswagmobilegrooming/,wagswagmobilegrooming,https://www.wagswagmg.com/,your website,marketing,families and parents,pet care concept,pet care choice,"3,000+ Ocala families and parents","Hi Wag Swag Mobile Grooming! I found you through your website and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one pet care business as our exclusive partner, meaning we won’t work with a competing pet care provider. Wag Swag Mobile Grooming looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: website_schema | website category match: pet | market affinity: exact city address or core ZIP
2026-07-23,"Ocala, FL",Ocala Digest,ocaladigest.com,private schools,Generation Alive Christian Academy of the performing Arts,https://www.instagram.com/generationalive_gaca/,generationalive_gaca,https://generationalivechristianacademy.org/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Ocala families and parents","Hi Generation Alive Christian Academy of the performing Arts! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Generation Alive Christian Academy of the performing Arts looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: academy | market affinity: exact city address or core ZIP
2026-07-23,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,4Rest Day Spa & Refillery,https://www.instagram.com/4restdayspaandrefillery/,4restdayspaandrefillery,https://4restspa.com/home/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi 4Rest Day Spa & Refillery! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. 4Rest Day Spa & Refillery looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-23,"Ocala, FL",Ocala Digest,ocaladigest.com,cosmetic dentistry,Smart Dentistry,https://www.instagram.com/holisticsmartdentistry/,holisticsmartdentistry,https://www.holisticdentistfl.com/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Smart Dentistry! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Smart Dentistry looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: dentist | market affinity: exact city address or core ZIP
2026-07-23,"Ocala, FL",Ocala Digest,ocaladigest.com,private schools,Barry University,https://www.instagram.com/barryuniversity/,barryuniversity,https://www.barry.edu/en/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Ocala families and parents","Hi Barry University! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Barry University looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: school | market affinity: exact city address or core ZIP
2026-07-23,"Ocala, FL",Ocala Digest,ocaladigest.com,private schools,Ocala Marion Oaks Seventh-day Adventist Church,https://www.instagram.com/marionoakssdachurch/,marionoakssdachurch,https://www.marionoakssda.com/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Ocala families and parents","Hi Ocala Marion Oaks Seventh-day Adventist Church! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Ocala Marion Oaks Seventh-day Adventist Church looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | Instagram bio/display category match: private school | market affinity: exact city address or core ZIP
2026-07-23,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,Polished Princess Kids Spa,https://www.instagram.com/polishedprincessspa/,polishedprincessspa,https://www.polishedprincesskidsspa.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi Polished Princess Kids Spa! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Polished Princess Kids Spa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-23,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,Wocala Nails Spa,https://www.instagram.com/wocalanails/,wocalanails,https://wocalanails.com/about-us/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi Wocala Nails Spa! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Wocala Nails Spa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
