date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-13,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,event venues,Colonial Oak Music Park,https://www.instagram.com/thecolonialoak/,thecolonialoak,https://www.thecolonialoakmusicpark.com/,your website,partnerships,"locals planning events, weddings, and private celebrations",event venue concept,private event venue,"3,000+ St. Augustine locals planning events, weddings, and private celebrations","Hi Colonial Oak Music Park! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one event venue as our exclusive partner, meaning we won’t work with a competing event venue. Colonial Oak Music Park looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: event space | market affinity: exact city address or core ZIP
2026-07-13,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,interior design,Jody Marcil Interior Design,https://www.instagram.com/jodymarcil/,jodymarcil,https://www.jodymarcildesign.com/,your website,marketing,homeowners and families,interior design work,home design choice,"3,000+ St. Augustine homeowners and families","Hi Jody Marcil Interior Design! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one interior design studio as our exclusive partner, meaning we won’t work with a competing interior design firm. Jody Marcil looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: interior design | market affinity: exact city address or core ZIP
2026-07-13,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,aesthetics,Aesthetic Studio Eyebrows & Skin Care,https://www.instagram.com/aesthetic_studiofl/,aesthetic_studiofl,https://aestheticstudio.us/,your website,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Aesthetic Studio Eyebrows & Skin Care! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Aesthetic Studio Eyebrows & Skin Care looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-13,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,HVAC,https www. .com genesisacandheat Genesis AC & Heat St Augustine HVAC,https://www.instagram.com/genesisacandheat/,genesisacandheat,https://genesissvcs.com/,your website,marketing,homeowners and families,HVAC reputation,HVAC choice,"3,000+ St. Augustine homeowners and families","Hi https www. .com genesisacandheat Genesis AC & Heat St Augustine HVAC! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one HVAC company as our exclusive partner, meaning we won’t work with a competing HVAC company. https www. .com genesisacandheat Genesis AC & Heat St Augustine looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: hvac | market affinity: exact city address or core ZIP
2026-07-13,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,event venues,The Collector Inn,https://www.instagram.com/thecollectorinn/,thecollectorinn,https://www.thecollectorinn.com/event-venues-in-st-augustine-fl/,your website,partnerships,"locals planning events, weddings, and private celebrations",event venue concept,private event venue,"3,000+ St. Augustine locals planning events, weddings, and private celebrations","Hi The Collector Inn! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one event venue as our exclusive partner, meaning we won’t work with a competing event venue. The Collector Inn looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: event venue | market affinity: exact city address or core ZIP
2026-07-13,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,catering,Southern Grounds,https://www.instagram.com/southerngroundsco/,southerngroundsco,https://www.southerngrounds.com/,your website,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ St. Augustine locals planning events, weddings, and private celebrations","Hi Southern Grounds! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Southern Grounds looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-13,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,event venues,Odd Birds,https://www.instagram.com/odd_birds/,odd_birds,https://oddbirdsbar.com/,your website,partnerships,"locals planning events, weddings, and private celebrations",event venue concept,private event venue,"3,000+ St. Augustine locals planning events, weddings, and private celebrations","Hi Odd Birds! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one event venue as our exclusive partner, meaning we won’t work with a competing event venue. Odd Birds looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: event venue | market affinity: exact city address or core ZIP
2026-07-13,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,women's wellness,IVX Health,https://www.instagram.com/ivx.health/,ivx.health,https://ivxhealth.com/,the St. Johns County Chamber,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi IVX Health! I found you through the St. Johns County Chamber and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. IVX Health looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: health | market affinity: exact city address or core ZIP | discovery evidence: https://business.sjcchamber.com/list/Details/ivx-health-4496368
2026-07-13,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,business law,Douglas Law Firm,https://www.instagram.com/douglaslawfirm/,douglaslawfirm,https://www.dhclawyers.com/,the St. Johns County Chamber,marketing,"homeowners, families, and business owners",business law work,business law resource,"3,000+ St. Augustine homeowners, families, and business owners","Hi Douglas Law Firm! I found you through the St. Johns County Chamber and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. Douglas Law Firm looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: attorney | market affinity: exact city address or core ZIP | discovery evidence: https://business.sjcchamber.com/list/Details/douglas-law-firm-3410517
2026-07-13,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,wealth advisors,SouthState Bank,https://www.instagram.com/southstatebank/,southstatebank,https://www.southstatebank.com/personal/,the St. Johns County Chamber,marketing,"homeowners, families, and business owners",wealth planning work,wealth planning resource,"3,000+ St. Augustine homeowners, families, and business owners","Hi SouthState Bank! I found you through the St. Johns County Chamber and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one wealth advisory firm as our exclusive partner, meaning we won’t work with a competing wealth advisory firm. SouthState Bank looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: wealth | market affinity: exact city address or core ZIP | discovery evidence: https://business.sjcchamber.com/list/Details/southstate-bank-3410397
