date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-03,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,First Baptist School of Charleston,https://www.instagram.com/fbschool,fbschool,https://www.fbschool.org,on your website's private school reputation pages and linked Instagram,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi First Baptist School of Charleston! Not sure if whoever handles admissions is the one running this account, but I saw you on your website's private school reputation pages and linked Instagram and your private school reputation is obviously strong. Figured Charleston Scoop could become a good new channel for you to reach our 3,000+ Charleston families and parents.

We’re looking for 1 private schools partner to have as an exclusive partner we turn into the most recognized school choice for Charleston families and parents through our email publication.

Would this be worth a 5-minute chat with whoever handles admissions or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: charlestonscoop.com

* Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: private school
2026-07-03,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,James Island Christian School,https://www.instagram.com/jamesislandchristianschool,jamesislandchristianschool,https://www.jics.org,on your website's private school reputation pages and linked Instagram,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi James Island Christian School! Not sure if whoever handles admissions is the one running this account, but I saw you on your website's private school reputation pages and linked Instagram and your private school reputation is obviously strong. Figured Charleston Scoop could become a good new channel for you to reach our 3,000+ Charleston families and parents.

We’re looking for 1 private schools partner to have as an exclusive partner we turn into the most recognized school choice for Charleston families and parents through our email publication.

Would this be worth a 5-minute chat with whoever handles admissions or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: charlestonscoop.com

* Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: private school
2026-07-03,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,University School of the Lowcountry,https://www.instagram.com/uschoollowcountry,uschoollowcountry,https://www.uslowcountry.org,on your website's private school reputation pages and linked Instagram,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi University School of the Lowcountry! Not sure if whoever handles admissions is the one running this account, but I saw you on your website's private school reputation pages and linked Instagram and your private school reputation is obviously strong. Figured Charleston Scoop could become a good new channel for you to reach our 3,000+ Charleston families and parents.

We’re looking for 1 private schools partner to have as an exclusive partner we turn into the most recognized school choice for Charleston families and parents through our email publication.

Would this be worth a 5-minute chat with whoever handles admissions or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: charlestonscoop.com

* Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: private school
2026-07-03,"Charleston, SC",Charleston Scoop,charlestonscoop.com,aesthetics,Lavender & Lace Aesthetics and Wellness,https://www.instagram.com/lavenderandlacechs,lavenderandlacechs,https://lavenderandlacechs.com,on your website's aesthetics work pages and linked Instagram,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Charleston high-intent local wellness and family buyers","Hi Lavender & Lace Aesthetics and Wellness! Not sure if whoever handles the office is the one running this account, but I saw you on your website's aesthetics work pages and linked Instagram and your aesthetics work is obviously strong. Figured Charleston Scoop could become a good new channel for you to reach our 3,000+ Charleston high-intent local wellness and family buyers.

We’re looking for 1 aesthetics partner to have as an exclusive partner we turn into the most recognized aesthetics destination for Charleston high-intent local wellness and family buyers through our email publication.

Would this be worth a 5-minute chat with whoever handles the office or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: charlestonscoop.com

* Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: aesthetics
2026-07-03,"Charleston, SC",Charleston Scoop,charlestonscoop.com,orthodontics,Ashley River Orthodontics,https://www.instagram.com/ashleyriverortho,ashleyriverortho,https://ashleyriverorthodontics.com,on your website's orthodontic reputation pages and linked Instagram,the office,families and parents,orthodontic reputation,orthodontic care choice,"3,000+ Charleston families and parents","Hi Ashley River Orthodontics! Not sure if whoever handles the office is the one running this account, but I saw you on your website's orthodontic reputation pages and linked Instagram and your orthodontic reputation is obviously strong. Figured Charleston Scoop could become a good new channel for you to reach our 3,000+ Charleston families and parents.

We’re looking for 1 orthodontics partner to have as an exclusive partner we turn into the most recognized orthodontic care choice for Charleston families and parents through our email publication.

Would this be worth a 5-minute chat with whoever handles the office or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: charlestonscoop.com

* Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: orthodontist
2026-07-03,"Charleston, SC",Charleston Scoop,charlestonscoop.com,vets,Grand Oaks Animal Hospital,https://www.instagram.com/grandoaksanimalhospital,grandoaksanimalhospital,https://grandoaksanimalhospital.com,on your website's veterinary reputation pages and linked Instagram,the office,families and parents,veterinary reputation,trusted vet,"3,000+ Charleston families and parents","Hi Grand Oaks Animal Hospital! Not sure if whoever handles the office is the one running this account, but I saw you on your website's veterinary reputation pages and linked Instagram and your veterinary reputation is obviously strong. Figured Charleston Scoop could become a good new channel for you to reach our 3,000+ Charleston families and parents.

We’re looking for 1 vets partner to have as an exclusive partner we turn into the most recognized trusted vet for Charleston families and parents through our email publication.

Would this be worth a 5-minute chat with whoever handles the office or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: charlestonscoop.com

* Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: veterinary
2026-07-03,"Charleston, SC",Charleston Scoop,charlestonscoop.com,roofing,DLV Roofing Charleston,https://www.instagram.com/dlvroofingcharleston,dlvroofingcharleston,https://dlvroofing.com,on your website's roofing reputation pages and linked Instagram,marketing,homeowners and families,roofing reputation,roofing choice,"3,000+ Charleston homeowners and families","Hi DLV Roofing Charleston! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's roofing reputation pages and linked Instagram and your roofing reputation is obviously strong. Figured Charleston Scoop could become a good new channel for you to reach our 3,000+ Charleston homeowners and families.

We’re looking for 1 roofing partner to have as an exclusive partner we turn into the most recognized roofing choice for Charleston homeowners and families through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: charlestonscoop.com

* Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: roofing
2026-07-03,"Charleston, SC",Charleston Scoop,charlestonscoop.com,business law,Bringardner Injury Law Firm,https://www.instagram.com/bringardnerinjurylaw,bringardnerinjurylaw,https://bringardner.com,on your website's business law work pages and linked Instagram,marketing,"homeowners, families, and business owners",business law work,business law resource,"3,000+ Charleston homeowners, families, and business owners","Hi Bringardner Injury Law Firm! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's business law work pages and linked Instagram and your business law work is obviously strong. Figured Charleston Scoop could become a good new channel for you to reach our 3,000+ Charleston homeowners, families, and business owners.

We’re looking for 1 business law partner to have as an exclusive partner we turn into the most recognized business law resource for Charleston homeowners, families, and business owners through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: charlestonscoop.com

* Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: business law
2026-07-03,"Charleston, SC",Charleston Scoop,charlestonscoop.com,business law,Yarborough Applegate,https://www.instagram.com/yarboroughapplegate,yarboroughapplegate,https://www.yarboroughapplegate.com,on your website's business law work pages and linked Instagram,marketing,"homeowners, families, and business owners",business law work,business law resource,"3,000+ Charleston homeowners, families, and business owners","Hi Yarborough Applegate! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's business law work pages and linked Instagram and your business law work is obviously strong. Figured Charleston Scoop could become a good new channel for you to reach our 3,000+ Charleston homeowners, families, and business owners.

We’re looking for 1 business law partner to have as an exclusive partner we turn into the most recognized business law resource for Charleston homeowners, families, and business owners through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: charlestonscoop.com

* Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: business law
2026-07-03,"Charleston, SC",Charleston Scoop,charlestonscoop.com,insurance,Gilston Insurance Agency,https://www.instagram.com/gilstoninsuranceagency,gilstoninsuranceagency,https://gilstoninsurance.com,on your website's insurance work pages and linked Instagram,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Charleston homeowners and families","Hi Gilston Insurance Agency! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's insurance work pages and linked Instagram and your insurance work is obviously strong. Figured Charleston Scoop could become a good new channel for you to reach our 3,000+ Charleston homeowners and families.

We’re looking for 1 insurance partner to have as an exclusive partner we turn into the most recognized local insurance resource for Charleston homeowners and families through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: charlestonscoop.com

* Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: insurance
2026-07-03,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,Ashley Hall School,https://www.instagram.com/ashleyhallschool,ashleyhallschool,https://www.ashleyhall.org,on your website's private school reputation pages and linked Instagram,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi Ashley Hall School! Not sure if whoever handles admissions is the one running this account, but I saw you on your website's private school reputation pages and linked Instagram and your private school reputation is obviously strong. Figured Charleston Scoop could become a good new channel for you to reach our 3,000+ Charleston families and parents.

We’re looking for 1 private schools partner to have as an exclusive partner we turn into the most recognized school choice for Charleston families and parents through our email publication.

Would this be worth a 5-minute chat with whoever handles admissions or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: charlestonscoop.com

* Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: private school
