date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-08-24,"Athens, GA",Athens Scoop,athensscoop.com,landscaping,Rabbit Hole Landscaping & Permaculture Service,https://www.instagram.com/rabbitholelandscaping/,rabbitholelandscaping,https://rabbitholelandscaping.com/,your Google profile,marketing,homeowners and families,landscaping work,outdoor upgrade choice,"10,000+ Athens homeowners and families","Hi Rabbit Hole Landscaping & Permaculture Service! I found you through your Google profile and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one landscaping company as our exclusive partner, meaning we won’t work with a competing landscaping company. Rabbit Hole Landscaping & Permaculture Service looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: landscaping | market affinity: exact city address or core ZIP"
2026-08-24,"Athens, GA",Athens Scoop,athensscoop.com,catering,Blind Pig Tavern,https://www.instagram.com/blindpigtavern/,blindpigtavern,https://blindpigtavern.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"10,000+ Athens locals planning events, weddings, and private celebrations","Hi Blind Pig Tavern! I found you through your Google profile and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Blind Pig Tavern looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP"
2026-08-24,"Athens, GA",Athens Scoop,athensscoop.com,landscaping,Sweet Onion Soil & Mulch,https://www.instagram.com/sweet_onion_athens/,sweet_onion_athens,https://sweetonionathens.com/,your Google profile,marketing,homeowners and families,landscaping work,outdoor upgrade choice,"10,000+ Athens homeowners and families","Hi Sweet Onion Soil & Mulch! I found you through your Google profile and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one landscaping company as our exclusive partner, meaning we won’t work with a competing landscaping company. Sweet Onion Soil & Mulch looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: landscaping | market affinity: exact city address or core ZIP"
2026-08-24,"Athens, GA",Athens Scoop,athensscoop.com,business law,Van Sant Law,https://www.instagram.com/vansantlaw/,vansantlaw,https://www.vansantlaw.com/athens-ga/personal-injury-lawyer/,your Google profile,marketing,"homeowners, families, and business owners",business law work,business law resource,"10,000+ Athens homeowners, families, and business owners","Hi Van Sant Law! I found you through your Google profile and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. Van Sant Law looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: attorney | market affinity: exact city address or core ZIP"
2026-08-24,"Athens, GA",Athens Scoop,athensscoop.com,estate law,C. David Rowe P.C,https://www.instagram.com/cdavidrowepc/,cdavidrowepc,https://www.cdavidrowepc.com/,your website,marketing,"homeowners, families, and business owners",estate planning work,estate planning resource,"10,000+ Athens homeowners, families, and business owners","Hi C. David Rowe P.C! I found you through your website and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one estate planning law firm as our exclusive partner, meaning we won’t work with a competing estate planning firm. C. David Rowe P.C looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: estate planning | market affinity: exact city address or core ZIP"
2026-08-24,"Athens, GA",Athens Scoop,athensscoop.com,business law,Western Circuit Public Defender,https://www.instagram.com/westerncircuitpublicdefender/,westerncircuitpublicdefender,https://www.athenspublicdefender.com/,your Google profile,marketing,"homeowners, families, and business owners",business law work,business law resource,"10,000+ Athens homeowners, families, and business owners","Hi Western Circuit Public Defender! I found you through your Google profile and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. Western Circuit Public Defender looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: attorney | market affinity: exact city address or core ZIP"
2026-08-24,"Athens, GA",Athens Scoop,athensscoop.com,business law,The Kitchens Law Firm,https://www.instagram.com/thekitchenslawfirm/,thekitchenslawfirm,https://kitchenslegal.com/,your website,marketing,"homeowners, families, and business owners",business law work,business law resource,"10,000+ Athens homeowners, families, and business owners","Hi The Kitchens Law Firm! I found you through your website and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. The Kitchens Law Firm looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: attorney | market affinity: watkinsville; explicit Athens market/service evidence"
2026-08-24,"Athens, GA",Athens Scoop,athensscoop.com,business law,Law Offices of Eric K. Krasle,https://www.instagram.com/lawofficesoferickkrasle/,lawofficesoferickkrasle,https://www.krasle.com/,your website,marketing,"homeowners, families, and business owners",business law work,business law resource,"10,000+ Athens homeowners, families, and business owners","Hi Law Offices of Eric K. Krasle! I found you through your website and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. Law Offices of Eric K. Krasle looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: attorney | market affinity: watkinsville; explicit Athens market/service evidence"
2026-08-24,"Athens, GA",Athens Scoop,athensscoop.com,landscaping,Four Seasons Lawn,https://www.instagram.com/fourseasonslawn/,fourseasonslawn,https://www.fourseasonslawnmaintenance.com/,your website,marketing,homeowners and families,landscaping work,outdoor upgrade choice,"10,000+ Athens homeowners and families","Hi Four Seasons Lawn! I found you through your website and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one landscaping company as our exclusive partner, meaning we won’t work with a competing landscaping company. Four Seasons Lawn looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: landscaping | market affinity: exact city address or core ZIP"
2026-08-24,"Athens, GA",Athens Scoop,athensscoop.com,cosmetic dentistry,Allen Dental,https://www.instagram.com/allen_dental/,allen_dental,https://allendentalga.com/,your website,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"10,000+ Athens high-intent local wellness and family buyers","Hi Allen Dental! I found you through your website and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Allen Dental looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: dentist | market affinity: exact city address or core ZIP"
