date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-19,"Athens, GA",Athens Scoop,athensscoop.com,orthodontics,Family Orthodontics,https://www.instagram.com/familybraces/,familybraces,https://familyorthodontics.com/locations/watkinsville/?y_source=1_MTAxMjc2MDYxMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,your website,the office,families and parents,orthodontic reputation,orthodontic care choice,"10,000+ Athens families and parents","Hi Family Orthodontics! I found you through your website and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one orthodontic practice as our exclusive partner, meaning we won’t work with a competing orthodontic office. Family looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: orthodontist | market affinity: watkinsville; explicit Athens market/service evidence"
2026-07-19,"Athens, GA",Athens Scoop,athensscoop.com,vets,Mars Hill Animal Hospital,https://www.instagram.com/groomroommarshill/,groomroommarshill,https://marshillvet.com/index.cfm/,your website,the office,families and parents,veterinary reputation,trusted vet,"10,000+ Athens families and parents","Hi Mars Hill Animal Hospital! I found you through your website and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one veterinary practice as our exclusive partner, meaning we won’t work with a competing veterinary office. Mars Hill looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: veterinarian | market affinity: watkinsville; explicit Athens market/service evidence"
2026-07-19,"Athens, GA",Athens Scoop,athensscoop.com,roofing,Athens Metal Structures,https://www.instagram.com/athens_metal/,athens_metal,https://athensmetal.com/,your website,marketing,homeowners and families,roofing reputation,roofing choice,"10,000+ Athens homeowners and families","Hi Athens Metal Structures! I found you through your website and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one roofing company as our exclusive partner, meaning we won’t work with a competing roofing company. Athens Metal Structures looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: roofing | market affinity: bogart; explicit Athens market/service evidence"
2026-07-19,"Athens, GA",Athens Scoop,athensscoop.com,HVAC,Hale's Heating & Cooling,https://www.instagram.com/hales_hvac/,hales_hvac,https://www.haleshvac.com/,your website,marketing,homeowners and families,HVAC reputation,HVAC choice,"10,000+ Athens homeowners and families","Hi Hale's Heating & Cooling! I found you through your website and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one HVAC company as our exclusive partner, meaning we won’t work with a competing HVAC company. Hale's Heating & Cooling looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: hvac | market affinity: watkinsville; explicit Athens market/service evidence"
2026-07-19,"Athens, GA",Athens Scoop,athensscoop.com,remodeling,Blue Skies Kitchen and Bath,https://www.instagram.com/blueskieskitchenandbath/,blueskieskitchenandbath,https://www.blueskies-kitchenandbath.com/,your website,marketing,homeowners and families,remodeling work,home upgrade choice,"10,000+ Athens homeowners and families","Hi Blue Skies Kitchen and Bath! I found you through your website and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Blue Skies Kitchen and Bath looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: remodel | market affinity: watkinsville; explicit Athens market/service evidence"
2026-07-19,"Athens, GA",Athens Scoop,athensscoop.com,catering,Paris Baguette,https://www.instagram.com/parisbaguette_usa/,parisbaguette_usa,https://parisbaguette.com/locations/ga/athens-clarke-county/2375-w-broad-st/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"10,000+ Athens locals planning events, weddings, and private celebrations","Hi Paris Baguette! I found you through your Google profile and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Paris Baguette looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP"
2026-07-19,"Athens, GA",Athens Scoop,athensscoop.com,catering,Smallcakes Athens,https://www.instagram.com/smallcakesathens/,smallcakesathens,https://www.smallcakesathens.com/,your website,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"10,000+ Athens locals planning events, weddings, and private celebrations","Hi Smallcakes Athens! I found you through your website and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Smallcakes Athens looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: catering | market affinity: bogart; explicit Athens market/service evidence"
2026-07-19,"Athens, GA",Athens Scoop,athensscoop.com,catering,Nothing Bundt Cakes,https://www.instagram.com/nothingbundtcakes/,nothingbundtcakes,https://www.nothingbundtcakes.com/find-a-bakery/ga/athens/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"10,000+ Athens locals planning events, weddings, and private celebrations","Hi Nothing Bundt Cakes! I found you through your Google profile and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Nothing Bundt Cakes looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP"
2026-07-19,"Athens, GA",Athens Scoop,athensscoop.com,catering,The Lark Winespace,https://www.instagram.com/thelarkwinespace/,thelarkwinespace,https://thelarkwinespace.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"10,000+ Athens locals planning events, weddings, and private celebrations","Hi The Lark Winespace! I found you through your Google profile and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. The Lark Winespace looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP"
2026-07-19,"Athens, GA",Athens Scoop,athensscoop.com,home care,Live Oak Caregivers,https://www.instagram.com/liveoakcaregivers/,liveoakcaregivers,https://www.liveoakcaregivers.com/,your Google profile,marketing,"adult children, families, and local caregivers",home care work,trusted home care resource,"10,000+ Athens adult children, families, and local caregivers","Hi Live Oak Caregivers! I found you through your Google profile and wanted to reach out. We run Athens Scoop, a local email publication read by 10,000+ Athens-area locals.

We’re choosing one home care provider as our exclusive partner, meaning we won’t work with a competing home care agency. Live Oak Caregivers looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 429 | name source: google_business_profile | website category match: home care | market affinity: exact city address or core ZIP"
