date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-08-24,"Charleston, SC",Charleston Scoop,charlestonscoop.com,catering,Holy City Events,https://www.instagram.com/holy_city_events/,holy_city_events,https://holycity-events.com/,your website,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Charleston locals planning events, weddings, and private celebrations","Hi Holy City Events! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Holy City Events looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP
2026-08-24,"Charleston, SC",Charleston Scoop,charlestonscoop.com,women's wellness,Girl Friday Wellness,https://www.instagram.com/girlfridaywellness/,girlfridaywellness,https://girlfridaywellness.com/,your website,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Girl Friday Wellness! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Girl Friday Wellness looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: wellness | market affinity: exact city address or core ZIP
2026-08-24,"Charleston, SC",Charleston Scoop,charlestonscoop.com,women's wellness,Axis Chiropractic,https://www.instagram.com/axischirocare/,axischirocare,https://axischirocare.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Axis Chiropractic! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Axis Chiropractic looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-08-24,"Charleston, SC",Charleston Scoop,charlestonscoop.com,women's wellness,Mount Pleasant Magazine,https://www.instagram.com/mountpleasantmagazine/,mountpleasantmagazine,https://mountpleasantmagazine.com/,your website,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Mount Pleasant Magazine! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Mount Pleasant Magazine looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: wellness | market affinity: exact city address or core ZIP
2026-08-24,"Charleston, SC",Charleston Scoop,charlestonscoop.com,plumbing,Belle Plumbing,https://www.instagram.com/belle.plumbingllc/,belle.plumbingllc,https://belleplumbingllc.com/,your Google profile,marketing,homeowners and families,plumbing reputation,plumbing choice,"3,000+ Charleston homeowners and families","Hi Belle Plumbing! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one plumbing company as our exclusive partner, meaning we won’t work with a competing plumbing company. Belle looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: plumbing | market affinity: exact city address or core ZIP
2026-08-24,"Charleston, SC",Charleston Scoop,charlestonscoop.com,landscaping,Terra Bella Garden Center,https://www.instagram.com/terrabellagardencenter/,terrabellagardencenter,https://terrabellagardencenter.com/,your Google profile,marketing,homeowners and families,landscaping work,outdoor upgrade choice,"3,000+ Charleston homeowners and families","Hi Terra Bella Garden Center! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one landscaping company as our exclusive partner, meaning we won’t work with a competing landscaping company. Terra Bella Garden Center looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: landscaping | market affinity: exact city address or core ZIP
2026-08-24,"Charleston, SC",Charleston Scoop,charlestonscoop.com,cosmetic dentistry,Smiling Oak Dentistry,https://www.instagram.com/smilingoakdentistry/,smilingoakdentistry,https://smilingoakdentistry.com/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Smiling Oak Dentistry! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Smiling Oak Dentistry looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: dentist | market affinity: exact city address or core ZIP
2026-08-24,"Charleston, SC",Charleston Scoop,charlestonscoop.com,HVAC,Maximum Air Experts,https://www.instagram.com/maximumairexperts/,maximumairexperts,https://maximumairexperts.com/,your Google profile,marketing,homeowners and families,HVAC reputation,HVAC choice,"3,000+ Charleston homeowners and families","Hi Maximum Air Experts! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one HVAC company as our exclusive partner, meaning we won’t work with a competing HVAC company. Maximum Air Experts looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: hvac | market affinity: exact city address or core ZIP
2026-08-24,"Charleston, SC",Charleston Scoop,charlestonscoop.com,catering,Locals Sushi & Sports Pub,https://www.instagram.com/localssushibar/,localssushibar,https://localssushi.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Charleston locals planning events, weddings, and private celebrations","Hi Locals Sushi & Sports Pub! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Locals Sushi & Sports Pub looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP
2026-08-24,"Charleston, SC",Charleston Scoop,charlestonscoop.com,estate law,Geel & Gentry,https://www.instagram.com/geelandgentry/,geelandgentry,https://geelandgentry.com/,your Google profile,marketing,"homeowners, families, and business owners",estate planning work,estate planning resource,"3,000+ Charleston homeowners, families, and business owners","Hi Geel & Gentry! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one estate planning law firm as our exclusive partner, meaning we won’t work with a competing estate planning firm. Geel & Gentry looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: will | market affinity: exact city address or core ZIP
