date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-08-24,"Ocala, FL",Ocala Digest,ocaladigest.com,private schools,HORIZON Academy official,https://www.instagram.com/horizonacademyofficial/,horizonacademyofficial,https://ham.marionschools.net,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Ocala families and parents","Hi HORIZON Academy official! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. HORIZON Academy official looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: academy | market affinity: exact city address or core ZIP
2026-08-24,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Slack Construction & Contracting,https://www.instagram.com/slack.construction/,slack.construction,https://slackconstruction.com/,your Google profile,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Slack Construction & Contracting! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Slack Construction & Contracting looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-08-24,"Ocala, FL",Ocala Digest,ocaladigest.com,insurance,Stewart Title,https://www.instagram.com/stewarttitleco/,stewarttitleco,https://www.stewart.com/en/markets/ocala/,your Google profile,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Ocala homeowners and families","Hi Stewart Title! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Stewart Title looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: insurance | market affinity: exact city address or core ZIP
2026-08-24,"Ocala, FL",Ocala Digest,ocaladigest.com,roofing,Martinez Roofing Solutions,https://www.instagram.com/martinezroofingsolutionsllc/,martinezroofingsolutionsllc,https://martinezroofingsolution.com/,your Google profile,marketing,homeowners and families,roofing reputation,roofing choice,"3,000+ Ocala homeowners and families","Hi Martinez Roofing Solutions! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one roofing company as our exclusive partner, meaning we won’t work with a competing roofing company. Martinez Roofing Solutions looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: roofing | market affinity: exact city address or core ZIP
2026-08-24,"Ocala, FL",Ocala Digest,ocaladigest.com,plumbing,All Service Plumbing,https://www.instagram.com/allserviceplumbing/,allserviceplumbing,https://service-plumbing.com/,your Google profile,marketing,homeowners and families,plumbing reputation,plumbing choice,"3,000+ Ocala homeowners and families","Hi All Service Plumbing! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one plumbing company as our exclusive partner, meaning we won’t work with a competing plumbing company. All Service looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: plumbing | market affinity: exact city address or core ZIP
2026-08-24,"Ocala, FL",Ocala Digest,ocaladigest.com,landscaping,Spruce It Up Landscaping,https://www.instagram.com/spruceitup_landscaping/,spruceitup_landscaping,https://spruceituplandscapingllc.webador.com/,your Google profile,marketing,homeowners and families,landscaping work,outdoor upgrade choice,"3,000+ Ocala homeowners and families","Hi Spruce It Up Landscaping! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one landscaping company as our exclusive partner, meaning we won’t work with a competing landscaping company. Spruce It Up looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: landscaping | market affinity: exact city address or core ZIP
2026-08-24,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Chiropractic Centers of Ocala,https://www.instagram.com/chiropracticcentersofocala/,chiropracticcentersofocala,https://www.chiropracticcentersofocala.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Chiropractic Centers of Ocala! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Chiropractic Centers of Ocala looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: wellness | market affinity: exact city address or core ZIP
2026-08-24,"Ocala, FL",Ocala Digest,ocaladigest.com,HVAC,Integrity Home Solutions,https://www.instagram.com/integrityhomesolutionstpa/,integrityhomesolutionstpa,https://integrityairfl.com/,your Google profile,marketing,homeowners and families,HVAC reputation,HVAC choice,"3,000+ Ocala homeowners and families","Hi Integrity Home Solutions! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one HVAC company as our exclusive partner, meaning we won’t work with a competing HVAC company. Integrity Home Solutions looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: hvac | market affinity: exact city address or core ZIP
2026-08-24,"Ocala, FL",Ocala Digest,ocaladigest.com,insurance,Craig Cannon,https://www.instagram.com/thecannonlawfirm/,thecannonlawfirm,https://www.thecannonlawfirm.com/,your Google profile,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Ocala homeowners and families","Hi Craig Cannon! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Craig Cannon looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: insurance | market affinity: exact city address or core ZIP
2026-08-24,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,Fine Line Tattoo Studio,https://www.instagram.com/finelinetstudio/,finelinetstudio,https://finelinetstudio.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi Fine Line Tattoo Studio! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Fine Line Tattoo Studio looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
