date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-13,"Charleston, SC",Charleston Scoop,charlestonscoop.com,estate law,LaFond Law Group,https://www.instagram.com/lafondlaw/,lafondlaw,https://www.lafondlaw.com/,your website,marketing,"homeowners, families, and business owners",estate planning work,estate planning resource,"3,000+ Charleston homeowners, families, and business owners","Hi LaFond Law Group! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one estate planning law firm as our exclusive partner, meaning we won’t work with a competing estate planning firm. LaFond Law Group looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: estate planning | market affinity: exact city address or core ZIP
2026-07-13,"Charleston, SC",Charleston Scoop,charlestonscoop.com,cosmetic dentistry,Smile Design of Charleston,https://www.instagram.com/smiledesigncharleston/,smiledesigncharleston,https://smiledesigncharleston.com/,your website,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Smile Design of Charleston! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Smile Design of Charleston looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: dentist | market affinity: exact city address or core ZIP
2026-07-13,"Charleston, SC",Charleston Scoop,charlestonscoop.com,remodeling,Caliber Construction,https://www.instagram.com/caliber_construction/,caliber_construction,https://caliberconstructioninc.com,your Instagram profile,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Charleston homeowners and families","Hi Caliber Construction! I found you through your Instagram profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Caliber Construction looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Charleston, SC",Charleston Scoop,charlestonscoop.com,landscaping,Ables Landscapes,https://www.instagram.com/ables_landscapes/,ables_landscapes,https://ableslandscapes.com,your Instagram profile,marketing,homeowners and families,landscaping work,outdoor upgrade choice,"3,000+ Charleston homeowners and families","Hi Ables Landscapes! I found you through your Instagram profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one landscaping company as our exclusive partner, meaning we won’t work with a competing landscaping company. Ables Landscapes looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: landscaping | market affinity: exact city address or core ZIP
2026-07-13,"Charleston, SC",Charleston Scoop,charlestonscoop.com,business law,Rosen Hagood,https://www.instagram.com/rosenhagood/,rosenhagood,https://rosenhagood.com,your Instagram profile,marketing,"homeowners, families, and business owners",business law work,business law resource,"3,000+ Charleston homeowners, families, and business owners","Hi Rosen Hagood! I found you through your Instagram profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. Rosen Hagood looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: business law | market affinity: exact city address or core ZIP
2026-07-13,"Charleston, SC",Charleston Scoop,charlestonscoop.com,business law,Lauren Taylor Law,https://www.instagram.com/laurentaylorlaw/,laurentaylorlaw,https://laurentaylorlaw.com,your Instagram profile,marketing,"homeowners, families, and business owners",business law work,business law resource,"3,000+ Charleston homeowners, families, and business owners","Hi Lauren Taylor Law! I found you through your Instagram profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. Lauren Taylor Law looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: business law | market affinity: exact city address or core ZIP
2026-07-13,"Charleston, SC",Charleston Scoop,charlestonscoop.com,business law,Joye Law Firm Injury Lawyers,https://www.instagram.com/joyelawfirminjurylawyers/,joyelawfirminjurylawyers,https://www.joyelawfirm.com,your Instagram profile,marketing,"homeowners, families, and business owners",business law work,business law resource,"3,000+ Charleston homeowners, families, and business owners","Hi Joye Law Firm Injury Lawyers! I found you through your Instagram profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. Joye Law Firm Injury Lawyers looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: business law | market affinity: exact city address or core ZIP
2026-07-13,"Charleston, SC",Charleston Scoop,charlestonscoop.com,wealth advisors,Curran Financial Partners,https://www.instagram.com/curranfinancial/,curranfinancial,https://curranfinancial.com,your Instagram profile,marketing,"homeowners, families, and business owners",wealth planning work,wealth planning resource,"3,000+ Charleston homeowners, families, and business owners","Hi Curran Financial Partners! I found you through your Instagram profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one wealth advisory firm as our exclusive partner, meaning we won’t work with a competing wealth advisory firm. Curran Financial Partners looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: wealth | market affinity: exact city address or core ZIP
2026-07-13,"Charleston, SC",Charleston Scoop,charlestonscoop.com,insurance,Johnson & Johnson Insurance,https://www.instagram.com/jandjinsurance/,jandjinsurance,https://jjins.com,your Instagram profile,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Charleston homeowners and families","Hi Johnson & Johnson Insurance! I found you through your Instagram profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Johnson & Johnson looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-13,"Charleston, SC",Charleston Scoop,charlestonscoop.com,interior design,Claudia Leonard Interiors,https://www.instagram.com/claudialeonardinteriors/,claudialeonardinteriors,https://www.claudialeonardinteriors.com/,your website,marketing,homeowners and families,interior design work,home design choice,"3,000+ Charleston homeowners and families","Hi Claudia Leonard Interiors! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one interior design studio as our exclusive partner, meaning we won’t work with a competing interior design firm. Claudia Leonard Interiors looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: interior design | market affinity: exact city address or core ZIP
